Order ID,Order Timestamp,Customer ID,Order Status,Store ID
21919,8/27/2020,15013,Refunded,5
21920,1/21/2020,95,Complete,220
21921,12/27/2021,8776,Complete,435
21922,6/7/2019,15688,Canceled,490
21923,7/24/2021,17803,Complete,477
21924,12/20/2019,387,Refunded,280
21925,1/14/2020,9486,Refunded,379
21926,12/27/2020,7121,Shipped,481
21927,7/26/2019,1373,On Hold,237
21928,8/14/2020,6206,Shipped,163
21929,10/17/2021,5217,On Hold,347
21930,1/31/2020,14340,On Hold,99
21931,9/12/2019,3200,Complete,279
21932,5/5/2019,13178,Shipped,29
21933,1/27/2019,5106,Refunded,245
21934,4/4/2021,16692,Refunded,10
21935,10/7/2019,6651,Complete,145
21936,9/28/2019,11862,Refunded,426
21937,5/9/2020,605,Canceled,214
21938,3/16/2021,12072,Complete,465
21939,4/30/2021,16358,Shipped,22
21940,2/10/2021,17600,Complete,342
21941,7/10/2021,3210,Refunded,302
21942,5/20/2020,6672,Canceled,418
21943,12/22/2021,19911,Canceled,63
21944,3/24/2019,4021,Refunded,197
21945,10/18/2020,4476,Complete,385
21946,3/5/2021,6906,Shipped,327
21947,5/20/2019,18546,On Hold,187
21948,10/23/2021,2266,On Hold,163
21949,1/28/2021,3823,Refunded,179
21950,12/6/2019,12830,Complete,348
21951,4/22/2019,16169,On Hold,286
21952,6/9/2021,9370,Canceled,377
21953,6/2/2020,4238,On Hold,41
21954,12/3/2021,8834,Complete,405
21955,8/5/2020,7831,Shipped,482
21956,1/26/2020,19504,Refunded,252
21957,4/7/2019,17087,Shipped,434
21958,4/10/2021,14946,Complete,127
21959,6/23/2020,17758,On Hold,257
21960,12/22/2020,6056,On Hold,451
21961,5/31/2021,16918,Canceled,133
21962,4/11/2020,8037,Canceled,50
21963,9/10/2020,19420,Shipped,34
21964,1/7/2021,18138,Complete,491
21965,2/7/2020,8205,On Hold,321
21966,12/24/2019,18480,Refunded,115
21967,7/12/2021,6396,Shipped,7
21968,9/10/2019,2915,Canceled,386
21969,7/5/2019,14809,Canceled,322
21970,6/27/2019,17183,Shipped,240
21971,3/11/2021,13473,Canceled,96
21972,8/22/2019,5060,Refunded,311
21973,2/6/2019,2231,Complete,456
21974,10/16/2021,2030,Canceled,278
21975,1/29/2020,10001,Refunded,317
21976,2/14/2021,4081,On Hold,221
21977,8/17/2021,17860,Complete,345
21978,4/4/2019,4375,Canceled,283
21979,4/26/2019,9358,Shipped,368
21980,3/27/2021,19994,Canceled,481
21981,7/11/2020,18257,Refunded,92
21982,6/27/2020,17448,Complete,95
21983,8/12/2020,16041,On Hold,80
21984,8/5/2019,5082,Refunded,436
21985,4/9/2020,8155,Shipped,307
21986,1/14/2020,11738,Refunded,234
21987,3/3/2021,7245,Shipped,192
21988,2/17/2021,1555,Refunded,355
21989,10/12/2019,6783,Shipped,160
21990,12/25/2021,18219,Complete,387
21991,3/29/2021,13380,Canceled,104
21992,5/2/2019,8290,On Hold,235
21993,2/15/2021,7191,Refunded,317
21994,8/14/2020,16516,Shipped,39
21995,5/30/2020,3129,On Hold,123
21996,3/3/2021,7299,Refunded,268
21997,11/14/2019,16741,Complete,405
21998,5/11/2020,8239,On Hold,474
21999,3/27/2021,14899,Refunded,382
22000,8/17/2020,199,Complete,170
22001,9/17/2021,5926,Complete,51
22002,10/25/2019,4852,Shipped,500
22003,2/11/2020,15674,On Hold,309
22004,10/18/2021,15329,Complete,369
22005,5/13/2021,12208,Shipped,458
22006,8/10/2020,13081,Canceled,36
22007,3/17/2021,10039,Refunded,371
22008,7/3/2021,14314,Canceled,486
22009,10/7/2019,4180,Complete,433
22010,12/23/2019,12166,Canceled,296
22011,6/2/2019,15438,Shipped,147
22012,2/22/2020,12829,Complete,254
22013,11/16/2019,11618,On Hold,311
22014,5/27/2020,10446,Refunded,275
22015,4/19/2019,14305,Canceled,143
22016,6/4/2020,17307,Shipped,325
22017,5/14/2021,11312,Refunded,67
22018,11/14/2021,19431,Shipped,476
22019,1/28/2019,2890,Shipped,379
22020,2/9/2019,13278,Complete,350
22021,11/9/2021,9049,Shipped,31
22022,5/30/2021,12942,On Hold,74
22023,3/22/2020,11798,Canceled,326
22024,12/30/2019,6601,Refunded,38
22025,7/30/2020,4057,On Hold,288
22026,11/20/2020,1372,Canceled,494
22027,8/6/2020,11814,On Hold,415
22028,5/17/2020,5627,Refunded,2
22029,7/16/2021,5091,Canceled,10
22030,3/9/2019,18348,On Hold,367
22031,1/30/2021,18002,Complete,468
22032,9/17/2020,1857,Refunded,372
22033,11/5/2019,12852,Complete,31
22034,4/26/2019,3161,Canceled,374
22035,3/29/2021,12878,Complete,262
22036,3/31/2019,8976,On Hold,76
22037,3/4/2021,5538,On Hold,1
22038,12/23/2019,423,Refunded,383
22039,5/14/2021,1640,On Hold,361
22040,1/16/2019,15823,On Hold,348
22041,12/2/2019,12653,On Hold,254
22042,1/15/2019,11243,Canceled,273
22043,5/30/2020,6122,On Hold,231
22044,12/11/2021,1577,Shipped,24
22045,3/14/2021,10187,Refunded,137
22046,7/11/2019,11227,Shipped,318
22047,7/20/2019,6845,On Hold,120
22048,6/7/2020,14604,Refunded,92
22049,4/7/2019,11015,Shipped,496
22050,2/18/2019,13387,Complete,350
22051,7/11/2020,6454,On Hold,235
22052,10/7/2021,1466,Refunded,390
22053,3/2/2020,17949,Complete,295
22054,10/21/2019,6052,Shipped,29
22055,10/21/2021,8069,Complete,169
22056,6/9/2021,17659,Shipped,389
22057,7/8/2021,13881,Shipped,151
22058,3/18/2021,17843,Shipped,495
22059,10/25/2021,969,On Hold,250
22060,1/7/2021,16711,Complete,111
22061,12/5/2021,14695,On Hold,234
22062,10/16/2019,4484,Complete,347
22063,8/3/2019,4359,On Hold,208
22064,6/25/2021,1246,Refunded,130
22065,3/5/2019,12960,Refunded,376
22066,10/12/2020,18722,On Hold,369
22067,12/19/2020,19907,On Hold,182
22068,6/19/2019,12055,Canceled,210
22069,10/30/2021,13595,Canceled,49
22070,3/27/2020,5366,On Hold,178
22071,11/20/2021,15381,Canceled,449
22072,9/18/2021,51,Canceled,132
22073,9/24/2020,9638,Canceled,229
22074,6/14/2021,9789,Refunded,68
22075,6/30/2019,6527,Refunded,360
22076,1/25/2020,2876,Refunded,320
22077,8/26/2020,2521,Shipped,29
22078,9/12/2021,18525,Complete,460
22079,12/15/2019,19497,Shipped,290
22080,12/12/2021,16870,On Hold,222
22081,11/3/2019,2179,On Hold,444
22082,7/29/2021,10702,Complete,385
22083,10/12/2021,13862,Canceled,370
22084,1/24/2019,17438,On Hold,363
22085,12/6/2019,16196,Refunded,300
22086,6/22/2019,7911,Refunded,45
22087,8/15/2019,14118,On Hold,410
22088,2/16/2020,787,Complete,98
22089,5/27/2020,9854,On Hold,298
22090,12/22/2019,7716,On Hold,306
22091,7/25/2020,16037,Complete,393
22092,4/8/2019,18395,Canceled,234
22093,11/6/2020,1921,Complete,393
22094,4/3/2019,19001,Shipped,104
22095,6/3/2020,4152,Complete,246
22096,3/28/2021,10796,Complete,174
22097,4/14/2021,5466,Complete,478
22098,3/21/2019,1702,Refunded,240
22099,4/10/2019,1426,On Hold,347
22100,9/16/2021,2427,Complete,239
22101,9/30/2021,7255,On Hold,478
22102,6/25/2021,7057,Canceled,216
22103,9/15/2020,440,Shipped,55
22104,5/23/2020,11128,Shipped,130
22105,7/2/2019,12327,Refunded,39
22106,3/23/2021,1455,Canceled,264
22107,7/24/2021,9721,Shipped,420
22108,8/25/2020,11478,Refunded,156
22109,3/10/2021,5682,On Hold,177
22110,11/26/2021,556,Complete,307
22111,8/5/2020,18177,Refunded,199
22112,1/25/2020,902,On Hold,441
22113,12/1/2020,4928,Complete,351
22114,9/26/2021,5196,Shipped,287
22115,2/21/2019,9510,Complete,139
22116,4/2/2019,10224,Canceled,253
22117,11/20/2021,6549,On Hold,67
22118,1/16/2021,4479,On Hold,248
22119,8/8/2020,8768,Refunded,342
22120,7/25/2020,16967,Shipped,380
22121,4/2/2019,8922,Shipped,382
22122,9/26/2019,11833,Shipped,482
22123,1/24/2019,11106,On Hold,37
22124,2/9/2019,9973,Canceled,126
22125,10/27/2020,8166,On Hold,330
22126,4/7/2019,13952,Canceled,434
22127,11/1/2020,12467,Shipped,417
22128,9/7/2019,19621,Shipped,432
22129,10/29/2019,2355,Refunded,422
22130,3/20/2019,2884,Canceled,28
22131,4/9/2021,14650,Shipped,399
22132,9/3/2020,6535,Complete,489
22133,10/26/2020,11181,Refunded,99
22134,8/12/2019,9625,Canceled,352
22135,9/30/2020,17079,Refunded,359
22136,9/19/2019,1005,Shipped,363
22137,8/24/2019,7763,Shipped,302
22138,11/25/2020,1461,Complete,245
22139,4/27/2019,10898,Refunded,32
22140,6/17/2020,6517,Canceled,127
22141,10/25/2021,14841,On Hold,280
22142,10/26/2021,12217,Canceled,456
22143,2/9/2021,18605,Shipped,268
22144,7/9/2021,1105,On Hold,375
22145,9/23/2020,18101,On Hold,152
22146,4/20/2019,12268,On Hold,364
22147,1/28/2019,6163,Shipped,340
22148,5/28/2020,16139,Refunded,463
22149,12/29/2021,8348,On Hold,324
22150,1/26/2020,9991,Refunded,281
22151,6/21/2019,19618,Refunded,151
22152,10/7/2021,17530,On Hold,299
22153,2/21/2021,14914,On Hold,444
22154,2/25/2020,9712,On Hold,96
22155,6/20/2019,3062,Complete,271
22156,7/24/2019,8890,Canceled,454
22157,9/19/2019,4360,Canceled,440
22158,12/22/2020,16543,Refunded,358
22159,8/2/2021,4775,Canceled,353
22160,10/12/2020,18738,Canceled,410
22161,6/25/2019,16537,Shipped,57
22162,12/21/2019,1392,Shipped,89
22163,1/5/2019,7466,On Hold,365
22164,4/12/2020,5239,Shipped,433
22165,10/16/2019,4055,Refunded,273
22166,2/17/2020,15981,Complete,387
22167,11/4/2021,4306,On Hold,44
22168,7/22/2019,14472,Canceled,1
22169,7/18/2021,6511,Canceled,178
22170,3/11/2021,11743,Complete,322
22171,6/22/2021,2532,Shipped,307
22172,5/4/2021,10884,Canceled,499
22173,1/16/2020,10650,Complete,444
22174,5/7/2019,580,On Hold,110
22175,6/27/2021,3651,Canceled,192
22176,10/3/2021,16601,On Hold,236
22177,8/9/2021,6910,Canceled,28
22178,2/12/2019,4405,On Hold,70
22179,10/10/2020,19776,Shipped,393
22180,1/3/2021,8730,Refunded,152
22181,4/29/2020,12036,Canceled,116
22182,5/2/2021,4617,Complete,42
22183,3/12/2020,6176,On Hold,200
22184,1/28/2020,9283,Refunded,378
22185,7/3/2021,16227,Refunded,103
22186,10/8/2019,16848,Canceled,404
22187,6/26/2019,5278,Canceled,274
22188,11/6/2019,2669,Refunded,163
22189,3/24/2020,19163,Complete,72
22190,6/17/2019,13309,Refunded,493
22191,12/24/2020,18775,Canceled,109
22192,4/11/2019,2623,Canceled,440
22193,2/10/2019,16229,Canceled,206
22194,1/6/2020,7874,Canceled,393
22195,6/5/2021,553,Canceled,286
22196,5/5/2020,5362,Canceled,378
22197,4/13/2021,15548,Refunded,321
22198,6/8/2021,5962,On Hold,207
22199,4/3/2021,9809,Refunded,331
22200,11/23/2020,7761,Complete,314
22201,6/17/2021,578,Complete,334
22202,9/1/2019,684,Shipped,365
22203,8/23/2021,3269,Complete,124
22204,10/30/2019,2735,Canceled,433
22205,2/4/2021,18232,Complete,319
22206,7/22/2019,17114,Refunded,325
22207,3/4/2020,17397,Complete,471
22208,11/12/2020,6972,Refunded,323
22209,2/5/2021,5101,Complete,412
22210,1/5/2019,10088,On Hold,257
22211,10/22/2020,150,On Hold,167
22212,1/4/2019,697,Shipped,313
22213,11/10/2021,2970,Complete,471
22214,7/28/2019,7739,Canceled,379
22215,10/3/2021,15910,Shipped,169
22216,1/15/2019,9769,Refunded,162
22217,9/8/2020,6792,On Hold,337
22218,3/27/2021,19235,Canceled,379
22219,2/12/2020,664,On Hold,414
22220,3/21/2020,17457,Canceled,118
22221,11/16/2020,17728,Complete,10
22222,4/8/2020,12828,On Hold,104
22223,6/19/2021,16012,Canceled,284
22224,9/22/2020,12815,Complete,465
22225,3/17/2019,16995,Shipped,280
22226,1/9/2019,14235,Canceled,450
22227,10/12/2020,14867,Canceled,192
22228,7/13/2020,18822,On Hold,337
22229,6/23/2020,9090,Canceled,21
22230,4/14/2020,15608,Shipped,259
22231,6/12/2019,19249,Refunded,305
22232,2/2/2020,12526,Canceled,77
22233,3/27/2019,4158,Shipped,155
22234,3/10/2019,145,Shipped,472
22235,8/3/2020,16277,Refunded,227
22236,1/23/2020,16181,On Hold,45
22237,7/1/2019,5584,On Hold,398
22238,8/21/2019,11217,Complete,73
22239,3/15/2020,16049,On Hold,52
22240,1/25/2020,10718,Canceled,67
22241,5/8/2020,13377,Refunded,231
22242,2/8/2020,13185,Shipped,403
22243,8/30/2021,9411,On Hold,152
22244,5/13/2020,7121,Complete,297
22245,5/19/2020,17436,Complete,385
22246,11/16/2021,15314,Refunded,481
22247,4/1/2019,8327,Complete,239
22248,7/23/2019,8150,On Hold,303
22249,8/30/2019,17256,On Hold,361
22250,1/13/2020,891,Canceled,482
22251,11/3/2020,16488,On Hold,458
22252,11/23/2020,933,On Hold,75
22253,8/18/2021,17023,On Hold,71
22254,2/25/2019,6780,Refunded,115
22255,6/25/2019,16432,Refunded,261
22256,11/2/2020,3317,Canceled,87
22257,6/29/2020,16112,Canceled,331
22258,9/4/2020,8234,Shipped,19
22259,1/2/2021,11739,On Hold,121
22260,5/3/2020,1894,Refunded,158
22261,2/19/2021,8322,Complete,151
22262,12/13/2021,1953,Complete,271
22263,3/3/2019,19990,Canceled,152
22264,1/21/2019,1646,Complete,172
22265,11/7/2019,10754,Shipped,348
22266,5/24/2021,11525,Refunded,437
22267,12/9/2020,9058,Canceled,63
22268,10/25/2019,5924,Complete,60
22269,12/29/2020,16507,Refunded,464
22270,1/17/2021,18187,Canceled,429
22271,5/25/2019,12811,Canceled,336
22272,10/23/2021,11129,Canceled,131
22273,5/29/2019,14156,On Hold,118
22274,11/24/2019,11050,Complete,141
22275,7/21/2020,6805,On Hold,210
22276,1/5/2021,9676,On Hold,322
22277,5/8/2019,13598,Canceled,173
22278,4/27/2021,17784,Complete,33
22279,9/14/2020,148,Shipped,125
22280,4/6/2020,6574,On Hold,482
22281,2/14/2019,7244,Refunded,317
22282,6/12/2020,14337,Refunded,7
22283,2/20/2020,2762,Shipped,362
22284,5/3/2019,1810,On Hold,409
22285,8/15/2020,14012,On Hold,400
22286,4/27/2019,13300,Canceled,162
22287,3/22/2021,9570,Canceled,80
22288,12/13/2020,2917,Canceled,21
22289,10/20/2020,11915,Complete,71
22290,12/2/2020,15435,On Hold,167
22291,2/4/2019,16627,Refunded,173
22292,11/24/2019,3768,On Hold,451
22293,2/28/2021,10713,Complete,163
22294,9/4/2020,7408,Complete,143
22295,3/18/2021,1241,Shipped,120
22296,2/6/2019,7644,Shipped,314
22297,4/21/2020,6070,On Hold,31
22298,12/4/2020,18836,On Hold,211
22299,10/18/2019,15393,Refunded,180
22300,3/5/2020,10284,On Hold,31
22301,2/13/2019,391,Canceled,153
22302,12/17/2019,16776,Canceled,180
22303,3/26/2020,6666,Refunded,371
22304,8/11/2020,11933,On Hold,285
22305,8/5/2021,17163,Refunded,70
22306,12/4/2020,15450,Complete,147
22307,4/10/2021,16920,Shipped,315
22308,10/5/2021,1812,Shipped,187
22309,5/15/2019,14493,Shipped,283
22310,2/12/2020,1058,Canceled,452
22311,10/9/2021,4815,On Hold,76
22312,3/8/2021,6950,Refunded,451
22313,12/8/2020,12418,Canceled,278
22314,8/12/2020,18289,Complete,315
22315,7/11/2021,10821,On Hold,294
22316,2/23/2020,13223,Complete,385
22317,11/24/2019,16668,Refunded,467
22318,10/2/2019,7854,Canceled,271
22319,9/5/2019,2687,Canceled,53
22320,1/6/2020,15970,Refunded,229
22321,5/1/2021,16149,Canceled,254
22322,11/17/2019,11589,Complete,29
22323,9/15/2021,15507,On Hold,338
22324,5/11/2019,16901,Shipped,11
22325,11/10/2020,363,Refunded,87
22326,1/24/2019,11843,Shipped,63
22327,9/10/2019,16844,Refunded,79
22328,10/23/2021,13918,Shipped,95
22329,10/25/2021,581,On Hold,495
22330,8/16/2019,2919,Shipped,339
22331,3/17/2020,12789,Shipped,192
22332,4/19/2019,10524,Complete,204
22333,12/1/2020,999,Shipped,19
22334,1/13/2021,13770,Complete,431
22335,2/18/2021,15433,Complete,83
22336,5/14/2020,1083,Shipped,256
22337,8/28/2020,18147,Refunded,406
22338,8/2/2020,10590,Shipped,212
22339,3/7/2021,9708,Canceled,210
22340,3/12/2020,15029,Canceled,460
22341,9/20/2021,2548,Canceled,405
22342,4/3/2019,1841,Canceled,436
22343,3/15/2019,19203,On Hold,300
22344,4/27/2021,11614,Shipped,247
22345,10/29/2019,14031,Canceled,386
22346,6/8/2020,15602,On Hold,225
22347,11/16/2021,2342,Shipped,487
22348,10/23/2020,9560,Refunded,345
22349,4/7/2019,1060,Refunded,194
22350,9/12/2019,4223,Shipped,198
22351,2/16/2019,17145,Canceled,1
22352,3/26/2021,10910,Complete,178
22353,3/26/2019,790,On Hold,42
22354,6/7/2021,8022,Complete,103
22355,2/10/2021,13779,Refunded,262
22356,8/10/2020,14305,Complete,352
22357,1/16/2020,2533,Shipped,458
22358,4/19/2019,778,Complete,5
22359,1/11/2020,11452,Canceled,203
22360,7/21/2021,14773,On Hold,117
22361,4/12/2019,6071,On Hold,398
22362,9/4/2019,11145,On Hold,358
22363,9/25/2021,12360,Shipped,439
22364,11/16/2020,16853,On Hold,182
22365,7/16/2021,10900,On Hold,451
22366,3/4/2019,774,Refunded,112
22367,8/16/2021,12984,On Hold,87
22368,9/30/2020,5462,Shipped,180
22369,6/26/2020,17060,Complete,27
22370,4/23/2021,6770,Canceled,475
22371,9/7/2019,16517,Refunded,388
22372,1/8/2019,15407,Refunded,378
22373,6/28/2019,13880,On Hold,45
22374,5/19/2019,685,Complete,153
22375,1/28/2019,10871,On Hold,118
22376,3/28/2021,13259,Shipped,322
22377,11/18/2021,12786,On Hold,30
22378,10/25/2020,5865,On Hold,142
22379,10/21/2020,14602,On Hold,186
22380,4/13/2019,6915,Refunded,58
22381,11/23/2021,3951,Canceled,368
22382,4/27/2020,2034,Complete,242
22383,2/11/2020,11940,On Hold,209
22384,11/15/2019,13796,Shipped,376
22385,10/31/2020,13578,Shipped,203
22386,4/2/2019,15789,On Hold,408
22387,8/10/2021,18953,Canceled,266
22388,4/13/2019,3101,On Hold,17
22389,8/28/2019,13163,On Hold,169
22390,6/5/2021,7494,Canceled,290
22391,12/5/2019,11101,On Hold,71
22392,4/24/2021,13867,Canceled,320
22393,11/24/2021,2609,Canceled,13
22394,12/1/2021,19522,Refunded,382
22395,7/14/2020,357,Complete,82
22396,6/11/2019,7114,Canceled,7
22397,8/19/2021,18278,Shipped,496
22398,4/6/2020,19060,Canceled,189
22399,6/3/2019,8492,Shipped,308
22400,4/3/2020,896,Complete,252
22401,4/6/2020,46,Shipped,126
22402,12/4/2021,18808,Shipped,173
22403,11/18/2019,16844,Complete,279
22404,9/23/2019,13660,Refunded,118
22405,4/2/2020,17412,Complete,248
22406,5/10/2021,3583,Shipped,205
22407,10/15/2020,14677,Shipped,70
22408,1/15/2020,4295,On Hold,20
22409,9/20/2019,4574,Complete,480
22410,12/20/2021,7748,Complete,282
22411,6/15/2020,3115,Complete,259
22412,8/29/2019,12015,Canceled,284
22413,11/12/2020,16859,On Hold,488
22414,1/7/2020,2197,Shipped,445
22415,12/11/2020,11253,Complete,340
22416,1/12/2021,7487,On Hold,293
22417,8/2/2020,2619,Canceled,216
22418,8/16/2019,19414,Canceled,275
22419,12/30/2021,9021,On Hold,203
22420,2/25/2020,12487,On Hold,74
22421,12/26/2020,17323,Complete,206
22422,11/24/2021,16265,Refunded,10
22423,6/5/2021,12529,On Hold,64
22424,8/18/2020,58,Refunded,3
22425,10/19/2020,11194,Complete,460
22426,11/6/2021,3614,Canceled,169
22427,4/6/2021,4222,Refunded,74
22428,6/10/2021,13338,Complete,45
22429,5/27/2021,18856,Canceled,350
22430,5/10/2021,11556,On Hold,36
22431,6/15/2019,18430,On Hold,49
22432,8/27/2019,18041,Complete,356
22433,10/29/2020,8733,On Hold,411
22434,8/5/2020,12095,Refunded,332
22435,9/16/2021,9110,Canceled,207
22436,12/24/2021,19598,Shipped,320
22437,2/12/2019,19865,Refunded,202
22438,3/29/2020,9039,On Hold,199
22439,2/19/2019,7863,Canceled,153
22440,4/4/2019,9513,Canceled,101
22441,2/5/2021,19463,Shipped,164
22442,10/20/2020,15072,Refunded,75
22443,11/22/2019,10395,Refunded,149
22444,7/22/2021,12830,Complete,130
22445,6/16/2019,2773,Shipped,410
22446,11/5/2020,3914,Canceled,489
22447,12/20/2020,3896,Shipped,340
22448,11/26/2020,6340,Shipped,498
22449,11/6/2019,10278,Canceled,264
22450,1/22/2020,5394,Shipped,6
22451,8/5/2019,11760,Canceled,148
22452,12/4/2020,17089,Canceled,69
22453,4/23/2021,12542,Refunded,237
22454,1/3/2020,4158,Complete,349
22455,5/5/2021,6488,Complete,479
22456,6/15/2019,4710,On Hold,99
22457,9/13/2020,19021,Canceled,381
22458,5/24/2021,16913,Complete,493
22459,8/15/2021,14475,Complete,341
22460,5/12/2019,1715,Complete,482
22461,1/7/2019,13331,Complete,284
22462,4/4/2019,9751,Canceled,382
22463,9/13/2019,11446,On Hold,435
22464,4/17/2020,1958,Canceled,406
22465,5/1/2019,3575,Canceled,199
22466,6/27/2021,4595,Refunded,173
22467,8/9/2019,2928,Shipped,45
22468,8/13/2020,5160,Refunded,244
22469,3/19/2019,15348,Canceled,25
22470,11/4/2019,18330,Refunded,25
22471,3/15/2019,17272,Canceled,143
22472,7/17/2019,19839,Refunded,378
22473,9/11/2019,6032,Refunded,111
22474,3/23/2019,8935,Complete,74
22475,12/26/2020,7801,On Hold,401
22476,7/25/2020,5151,On Hold,303
22477,4/29/2019,18711,On Hold,136
22478,3/8/2019,16429,Shipped,349
22479,11/21/2021,845,Shipped,48
22480,11/8/2020,6315,Complete,122
22481,2/1/2021,13675,Canceled,163
22482,6/12/2019,13885,Canceled,435
22483,5/13/2020,10335,Refunded,403
22484,10/13/2019,14473,Shipped,375
22485,7/28/2019,14540,Complete,59
22486,5/14/2021,1931,Refunded,127
22487,8/17/2021,14377,Canceled,152
22488,3/18/2019,4228,Refunded,88
22489,1/24/2020,9850,On Hold,167
22490,8/4/2021,1496,Complete,254
22491,10/10/2020,4014,Refunded,102
22492,6/19/2021,6553,Refunded,187
22493,7/19/2020,3553,Complete,277
22494,2/15/2021,18000,Refunded,261
22495,5/24/2019,12905,Complete,63
22496,5/31/2019,1125,Shipped,286
22497,10/23/2019,1228,On Hold,473
22498,10/25/2021,13029,Complete,434
22499,11/5/2020,6497,Refunded,257
22500,9/7/2020,2559,Complete,162
22501,6/15/2019,11750,Complete,359
22502,3/24/2019,2406,Refunded,432
22503,10/21/2019,6658,Canceled,384
22504,6/9/2019,2609,Shipped,154
22505,1/7/2021,10446,Refunded,32
22506,8/4/2019,19930,Shipped,397
22507,2/9/2019,8572,Complete,79
22508,11/18/2019,18859,Shipped,416
22509,5/6/2019,259,On Hold,81
22510,2/22/2019,10490,Canceled,178
22511,12/22/2020,14883,Canceled,29
22512,3/17/2021,11000,Canceled,42
22513,9/13/2019,5888,Refunded,151
22514,9/27/2020,19435,Refunded,191
22515,1/5/2021,4763,Shipped,377
22516,10/5/2021,15117,On Hold,127
22517,9/18/2019,3743,Shipped,69
22518,3/19/2020,8971,On Hold,476
22519,10/12/2019,6745,On Hold,153
22520,9/24/2021,15610,Shipped,42
22521,9/20/2021,19014,On Hold,7
22522,8/16/2020,4484,Refunded,426
22523,3/19/2020,16137,Canceled,422
22524,10/1/2020,7765,Shipped,250
22525,11/24/2019,13342,Canceled,498
22526,1/14/2019,3401,Refunded,472
22527,2/27/2020,16941,Refunded,345
22528,7/10/2020,19151,Refunded,108
22529,5/23/2019,11030,On Hold,148
22530,9/23/2021,2283,Shipped,269
22531,6/7/2021,5880,Shipped,292
22532,5/11/2020,8326,Canceled,349
22533,1/21/2019,3989,Canceled,325
22534,10/26/2021,1369,On Hold,50
22535,8/12/2021,16560,Shipped,12
22536,11/2/2020,12260,Refunded,86
22537,7/7/2020,17564,Complete,241
22538,10/30/2021,18820,Refunded,332
22539,6/18/2019,10338,On Hold,391
22540,12/6/2019,19919,Refunded,397
22541,6/30/2021,9909,Canceled,226
22542,6/17/2019,1020,Shipped,197
22543,2/1/2019,18075,Shipped,117
22544,8/27/2021,9149,Complete,408
22545,6/10/2021,6387,Shipped,169
22546,11/24/2020,17522,On Hold,230
22547,5/8/2020,15751,Refunded,424
22548,11/28/2020,6813,Refunded,480
22549,10/22/2021,4438,Complete,393
22550,8/18/2019,4545,Refunded,430
22551,3/22/2019,18038,On Hold,121
22552,3/20/2019,12165,Shipped,121
22553,11/13/2020,6461,On Hold,396
22554,11/23/2019,2216,Complete,282
22555,6/20/2021,12688,Shipped,82
22556,7/25/2019,5914,Complete,115
22557,7/25/2019,17392,On Hold,284
22558,4/19/2021,2086,Refunded,249
22559,9/12/2021,9613,On Hold,419
22560,9/23/2019,16149,Shipped,9
22561,9/7/2021,9048,Canceled,69
22562,1/8/2021,10001,Shipped,121
22563,3/16/2019,14749,Complete,417
22564,2/1/2020,4390,Canceled,394
22565,3/18/2019,9216,Shipped,426
22566,7/5/2020,18147,Refunded,38
22567,9/27/2021,3817,Refunded,442
22568,7/27/2020,16905,Refunded,237
22569,7/12/2021,5977,Canceled,274
22570,7/3/2019,979,On Hold,220
22571,8/17/2020,2630,Canceled,211
22572,2/23/2020,10769,Complete,355
22573,10/24/2020,15347,On Hold,220
22574,11/3/2019,12054,Complete,110
22575,12/25/2021,10605,Shipped,8
22576,10/19/2019,10099,Refunded,283
22577,1/3/2019,14150,On Hold,127
22578,3/7/2021,9922,Canceled,391
22579,5/31/2019,15443,Refunded,471
22580,6/25/2021,4695,Shipped,421
22581,1/13/2019,14551,Refunded,376
22582,2/18/2020,12717,Complete,210
22583,7/4/2020,1127,Complete,309
22584,6/13/2019,12903,Refunded,123
22585,3/8/2021,4526,Shipped,110
22586,11/9/2019,1543,Shipped,251
22587,12/4/2019,6755,Canceled,19
22588,3/29/2019,5706,Complete,335
22589,12/24/2021,14370,Refunded,119
22590,12/26/2021,8092,Canceled,267
22591,3/23/2020,8473,On Hold,259
22592,4/27/2019,8059,Canceled,469
22593,1/5/2019,16721,Canceled,386
22594,4/19/2019,19953,Refunded,127
22595,10/7/2020,5054,On Hold,260
22596,9/30/2020,4373,Canceled,492
22597,11/10/2021,12529,Complete,384
22598,2/15/2020,1051,Complete,164
22599,4/4/2019,11932,On Hold,486
22600,10/5/2021,13378,Complete,420
22601,2/16/2021,6208,Refunded,442
22602,3/26/2019,14130,Shipped,392
22603,6/8/2019,12546,Canceled,313
22604,6/2/2019,13936,On Hold,365
22605,5/6/2021,19357,Complete,478
22606,5/25/2021,2423,Refunded,428
22607,4/2/2020,13605,Refunded,240
22608,5/2/2021,7250,Refunded,445
22609,6/16/2019,1415,Canceled,126
22610,10/26/2020,3925,Refunded,464
22611,3/24/2020,5661,Refunded,387
22612,2/10/2020,10260,On Hold,337
22613,1/23/2020,6609,On Hold,98
22614,8/14/2020,15927,On Hold,479
22615,11/15/2019,11171,Complete,294
22616,1/26/2019,8740,Refunded,111
22617,2/13/2020,7552,Refunded,254
22618,11/12/2020,5040,Shipped,259
22619,11/10/2020,14164,Shipped,22
22620,5/22/2020,7900,On Hold,433
22621,4/24/2021,504,On Hold,446
22622,4/7/2019,5749,Refunded,135
22623,4/28/2019,8418,Shipped,83
22624,12/12/2021,2566,Refunded,364
22625,5/20/2020,3829,Shipped,93
